humidity,temperature,age,quantity,producttype_Extruder,producttype_Gauge Machine,producttype_Pressure Cutter,producttype_Pump,failure_risk_score,predicted_failure,environmental_risk_score,final_risk_score,maintenance_priority,maintenance_priority_weight,esg_impact_score,esg_risk_level
32.56,53.24,11,25517,1.0,0.0,0.0,0.0,0.115,0,0.5061232933694478,0.2714493173477791,Low,0.2,0.327561646684724,Low ESG Risk
27.06,38.28,2,75157,0.0,1.0,0.0,0.0,0.26,0,0.1873324966808895,0.2309329986723557,Low,0.2,0.21166624834044476,Low ESG Risk
40.59,62.89,16,67898,1.0,0.0,0.0,0.0,0.12,0,0.5292684428194161,0.2837073771277664,Low,0.2,0.340634221409708,Low ESG Risk
16.58,77.38,14,66910,1.0,0.0,0.0,0.0,0.085,0,0.3978431129908026,0.210137245196321,Low,0.2,0.26442155649540133,Low ESG Risk
60.23,42.17,8,45465,0.0,0.0,0.0,1.0,0.245,0,0.2597383152410629,0.2508953260964252,Low,0.2,0.24336915762053143,Low ESG Risk
36.94,59.74,16,76259,0.0,0.0,0.0,0.0,0.37,1,0.5617823696197364,0.4467129478478945,Medium,0.5,0.49189118480986815,Medium ESG Risk
70.66,68.55,6,30943,1.0,0.0,0.0,0.0,0.115,0,0.2975179458179334,0.1880071783271733,Low,0.2,0.2232589729089667,Low ESG Risk
83.1,87.41,5,60553,0.0,0.0,1.0,0.0,0.305,1,0.3162252955797953,0.3094901182319181,Low,0.2,0.28961264778989765,Low ESG Risk
69.94,92.27,3,57964,1.0,0.0,0.0,0.0,0.205,0,0.4507717363035455,0.3033086945214182,Low,0.2,0.3268858681517728,Low ESG Risk
90.29,41.9,14,73395,0.0,0.0,1.0,0.0,0.285,0,0.6922522128897648,0.4479008851559059,Medium,0.5,0.5316261064448824,Medium ESG Risk
74.39,66.75,7,30797,0.0,1.0,0.0,0.0,0.24,0,0.4885521664751126,0.339420866590045,Low,0.2,0.35627608323755633,Low ESG Risk
5.54,39.75,11,34518,0.0,1.0,0.0,0.0,0.235,0,0.5720754384876814,0.3698301753950725,Low,0.2,0.39653771924384074,Low ESG Risk
72.73,38.76,5,59737,0.0,0.0,0.0,0.0,0.115,0,0.2515007058203238,0.1696002823281295,Low,0.2,0.2002503529101619,Low ESG Risk
78.08,65.26,5,75903,0.0,0.0,1.0,0.0,0.245,0,0.4834789305623202,0.3403915722249281,Low,0.2,0.3552394652811601,Low ESG Risk
55.2,53.71,1,75708,0.0,0.0,0.0,1.0,0.31,1,0.3011581339125477,0.3064632535650191,Low,0.2,0.2835790669562739,Low ESG Risk
31.3,59.4,8,42276,0.0,0.0,0.0,1.0,0.31,1,0.1688501887724973,0.2535400755089989,Low,0.2,0.21742509438624866,Low ESG Risk
39.44,64.69,12,76704,0.0,0.0,0.0,0.0,0.265,0,0.2190913508751057,0.2466365403500423,Low,0.2,0.22904567543755286,Low ESG Risk
99.96,91.64,8,41234,0.0,0.0,0.0,0.0,0.375,1,0.1556820935535075,0.2872728374214029,Low,0.2,0.23034104677675374,Low ESG Risk
8.39,35.89,7,28883,0.0,0.0,1.0,0.0,0.135,0,0.4706344004944697,0.2692537601977879,Low,0.2,0.3158172002472348,Low ESG Risk
38.46,78.98,3,34954,0.0,0.0,1.0,0.0,0.2,0,0.7413819786742725,0.4165527914697089,Medium,0.5,0.5306909893371362,Medium ESG Risk
81.47,37.43,6,27530,0.0,0.0,1.0,0.0,0.13,0,0.7067491146273243,0.3606996458509297,Low,0.2,0.43237455731366214,Medium ESG Risk
38.7,42.67,11,26864,0.0,0.0,0.0,1.0,0.355,1,0.380926729406694,0.3653706917626775,Low,0.2,0.336963364703347,Low ESG Risk
24.28,43.54,11,75928,0.0,0.0,0.0,0.0,0.345,1,0.4760274274299298,0.3974109709719719,Low,0.2,0.3815137137149649,Low ESG Risk
84.92,92.57,10,37572,0.0,0.0,0.0,0.0,0.14,0,0.2626614038977783,0.1890645615591113,Low,0.2,0.21333070194888917,Low ESG Risk
52.38,80.76,6,40780,0.0,0.0,0.0,1.0,0.3,1,0.2532035952123885,0.2812814380849554,Low,0.2,0.2566017976061943,Low ESG Risk
77.79,86.26,13,68254,0.0,0.0,0.0,1.0,0.23,0,0.5414924163128009,0.3545969665251204,Low,0.2,0.3797462081564005,Low ESG Risk
75.03,61.79,7,67880,0.0,1.0,0.0,0.0,0.165,0,0.5668302703912361,0.3257321081564944,Low,0.2,0.37291513519561803,Low ESG Risk
73.95,92.17,8,26193,0.0,0.0,0.0,0.0,0.21,0,0.3149016560346188,0.2519606624138475,Low,0.2,0.2604508280173094,Low ESG Risk
18.6,53.75,13,76338,1.0,0.0,0.0,0.0,0.15,0,0.2343769979008444,0.1837507991603377,Low,0.2,0.2021884989504222,Low ESG Risk
8.59,38.05,7,68071,0.0,0.0,0.0,0.0,0.14,0,0.3300153631616481,0.2160061452646592,Low,0.2,0.24700768158082406,Low ESG Risk
70.31,86.82,9,71542,0.0,0.0,0.0,0.0,0.27,0,0.6858762179532505,0.4363504871813002,Medium,0.5,0.5239381089766253,Medium ESG Risk
99.23,91.26,5,71569,1.0,0.0,0.0,0.0,0.175,0,0.4464981817480673,0.2835992726992269,Low,0.2,0.3157490908740337,Low ESG Risk
21.24,44.51,12,78624,1.0,0.0,0.0,0.0,0.175,0,0.4696405839640274,0.2928562335856109,Low,0.2,0.32732029198201373,Low ESG Risk
21.06,66.89,7,36401,0.0,0.0,1.0,0.0,0.165,0,0.5186983245086251,0.30647932980345,Low,0.2,0.3488491622543125,Low ESG Risk
23.66,41.17,2,58645,1.0,0.0,0.0,0.0,0.185,0,0.5732033665355761,0.3402813466142305,Low,0.2,0.38210168326778804,Low ESG Risk
14.79,69.54,16,32355,0.0,0.0,0.0,1.0,0.26,0,0.1823648127449621,0.2289459250979848,Low,0.2,0.20918240637248106,Low ESG Risk
35.19,45.19,12,37082,0.0,0.0,0.0,0.0,0.175,0,0.3323147932519878,0.2379259173007951,Low,0.2,0.2586573966259939,Low ESG Risk
12.4,82.4,2,49812,1.0,0.0,0.0,0.0,0.17,0,0.4983855330923745,0.3013542132369498,Low,0.2,0.34019276654618724,Low ESG Risk
64.26,94.1,1,57397,1.0,0.0,0.0,0.0,0.345,1,0.3222789031852968,0.3359115612741187,Low,0.2,0.3046394515926484,Low ESG Risk
63.0,92.05,3,50035,0.0,1.0,0.0,0.0,0.315,1,0.4334119439367271,0.3623647775746909,Low,0.2,0.35120597196836356,Low ESG Risk
83.48,52.79,3,42928,1.0,0.0,0.0,0.0,0.43,1,0.3905496867257675,0.414219874690307,Medium,0.5,0.4242748433628838,Medium ESG Risk
74.58,81.27,2,32887,0.0,0.0,0.0,1.0,0.32,1,0.6410850015536188,0.4484340006214475,Medium,0.5,0.5165425007768094,Medium ESG Risk
30.37,74.78,9,38390,0.0,1.0,0.0,0.0,0.335,1,0.3528934084126134,0.3421573633650454,Low,0.2,0.3169467042063068,Low ESG Risk
45.31,40.58,13,45111,0.0,0.0,1.0,0.0,0.265,0,0.2591465901209117,0.2626586360483647,Low,0.2,0.24907329506045586,Low ESG Risk
40.15,54.56,4,31873,0.0,0.0,0.0,1.0,0.19,0,0.3119605384158244,0.2387842153663297,Low,0.2,0.25298026920791217,Low ESG Risk
62.22,84.49,3,28429,0.0,0.0,0.0,1.0,0.215,0,0.6856489122891514,0.4032595649156605,Medium,0.5,0.5073244561445757,Medium ESG Risk
66.51,91.17,6,64550,0.0,1.0,0.0,0.0,0.33,1,0.3222789031852968,0.3269115612741187,Low,0.2,0.30013945159264843,Low ESG Risk
43.95,80.02,14,61641,1.0,0.0,0.0,0.0,0.195,0,0.2128617423477182,0.2021446969390872,Low,0.2,0.2049308711738591,Low ESG Risk
5.15,72.4,4,69424,0.0,1.0,0.0,0.0,0.355,1,0.9054871169146852,0.5751948467658741,Medium,0.5,0.6592435584573426,Medium ESG Risk
75.04,88.3,9,43745,0.0,0.0,0.0,1.0,0.235,0,0.3598386904535977,0.284935476181439,Low,0.2,0.2904193452267988,Low ESG Risk
71.89,76.56,5,25795,0.0,1.0,0.0,0.0,0.56,1,0.7516827289771425,0.636673091590857,Medium,0.5,0.6438413644885712,Medium ESG Risk
25.87,42.81,4,61658,0.0,0.0,0.0,1.0,0.44,1,0.354911429970152,0.4059645719880608,Medium,0.5,0.40945571498507605,Medium ESG Risk
58.41,74.33,14,38541,0.0,1.0,0.0,0.0,0.24,0,0.3833524694408317,0.2973409877763326,Low,0.2,0.3036762347204158,Low ESG Risk
20.42,76.05,3,74965,0.0,0.0,0.0,0.0,0.27,0,0.3050816041638874,0.284032641665555,Low,0.2,0.27354080208194376,Low ESG Risk
65.51,83.02,16,50421,0.0,0.0,0.0,1.0,0.14,0,0.3595971217662174,0.2278388487064869,Low,0.2,0.2617985608831087,Low ESG Risk
27.89,70.68,5,51394,0.0,0.0,0.0,1.0,0.43,1,0.3701044259423914,0.4060417703769565,Medium,0.5,0.41405221297119565,Medium ESG Risk
65.31,91.25,1,40874,0.0,0.0,0.0,1.0,0.545,1,0.306669845532509,0.4496679382130036,Medium,0.5,0.41683492276625445,Medium ESG Risk
18.99,64.33,8,34521,1.0,0.0,0.0,0.0,0.12,0,0.3565016348288936,0.2146006539315574,Low,0.2,0.2542508174144468,Low ESG Risk
62.81,40.67,16,43196,0.0,0.0,0.0,1.0,0.35,1,0.5171108746005272,0.4168443498402109,Medium,0.5,0.4635554373002636,Medium ESG Risk
71.98,51.05,15,50932,0.0,1.0,0.0,0.0,0.255,0,0.4656560414080451,0.3392624165632181,Low,0.2,0.3493280207040226,Low ESG Risk
53.98,39.89,14,68155,0.0,0.0,0.0,0.0,0.225,0,0.2486704939471137,0.2344681975788455,Low,0.2,0.23183524697355687,Low ESG Risk
61.21,38.54,9,76794,0.0,0.0,0.0,1.0,0.2,0,0.391542195102139,0.2766168780408556,Low,0.2,0.29577109755106956,Low ESG Risk
47.71,46.55,6,37946,0.0,0.0,0.0,0.0,0.37,1,0.4738943235199234,0.4115577294079693,Medium,0.5,0.44794716175996174,Medium ESG Risk
42.39,68.69,12,46614,0.0,1.0,0.0,0.0,0.285,0,0.5288456920349167,0.3825382768139667,Low,0.2,0.3899228460174584,Low ESG Risk
43.31,89.94,14,25186,0.0,0.0,0.0,0.0,0.24,0,0.2486704939471137,0.2434681975788454,Low,0.2,0.23633524697355687,Low ESG Risk
93.31,56.06,3,75897,0.0,0.0,0.0,0.0,0.28,0,0.1196318995351812,0.2158527598140724,Low,0.2,0.1838159497675906,Low ESG Risk
90.71,61.18,6,45555,0.0,0.0,1.0,0.0,0.215,0,0.5971299818022471,0.3678519927208988,Low,0.2,0.4030649909011236,Medium ESG Risk
14.56,38.12,16,53334,1.0,0.0,0.0,0.0,0.29,0,0.2192019517732126,0.261680780709285,Low,0.2,0.2366009758866063,Low ESG Risk
13.53,90.09,7,62923,0.0,0.0,0.0,1.0,0.155,0,0.2458616078049976,0.191344643121999,Low,0.2,0.20943080390249882,Low ESG Risk
49.85,86.73,5,34807,0.0,0.0,0.0,1.0,0.33,1,0.4724557186072723,0.3869822874429089,Low,0.2,0.3752278593036362,Low ESG Risk
34.53,94.15,14,75226,0.0,1.0,0.0,0.0,0.285,0,0.142209102863416,0.2278836411453663,Low,0.2,0.196604551431708,Low ESG Risk
48.09,41.54,16,23564,1.0,0.0,0.0,0.0,0.255,0,0.8258369075982449,0.483334763039298,Medium,0.5,0.5894184537991225,Medium ESG Risk
51.58,78.99,12,56204,0.0,1.0,0.0,0.0,0.365,1,0.1766499015261763,0.2896599606104705,Low,0.2,0.23782495076308816,Low ESG Risk
30.26,61.2,12,48934,1.0,0.0,0.0,0.0,0.255,0,0.1511355623172192,0.2134542249268876,Low,0.2,0.1920677811586096,Low ESG Risk
81.53,78.74,4,42772,0.0,0.0,0.0,1.0,0.125,0,0.2763392005288927,0.185535680211557,Low,0.2,0.21566960026444637,Low ESG Risk
24.51,40.26,15,60793,1.0,0.0,0.0,0.0,0.215,0,0.4640745709644744,0.3146298283857898,Low,0.2,0.33653728548223727,Low ESG Risk
94.0,78.55,9,24208,0.0,0.0,1.0,0.0,0.335,1,0.3802231398600462,0.3530892559440185,Low,0.2,0.33061156993002316,Low ESG Risk
14.28,71.24,10,67570,0.0,1.0,0.0,0.0,0.195,0,0.3685189442142161,0.2644075776856864,Low,0.2,0.28275947210710806,Low ESG Risk
30.4,77.6,10,62412,1.0,0.0,0.0,0.0,0.155,0,0.3762048568878262,0.2434819427551305,Low,0.2,0.27460242844391314,Low ESG Risk
41.29,72.62,16,34513,0.0,1.0,0.0,0.0,0.18,0,0.3356856190672189,0.2422742476268875,Low,0.2,0.26184280953360944,Low ESG Risk
31.53,35.16,6,41698,0.0,0.0,0.0,0.0,0.35,1,0.433349244849423,0.3833396979397692,Low,0.2,0.3616746224247115,Low ESG Risk
65.83,93.73,2,39342,0.0,1.0,0.0,0.0,0.4,1,0.1803270893488509,0.3121308357395403,Low,0.2,0.2501635446744255,Low ESG Risk
36.58,59.92,3,37416,0.0,0.0,0.0,0.0,0.205,0,0.1063079962389542,0.1655231984955816,Low,0.2,0.1546539981194771,Low ESG Risk
21.09,53.86,17,75704,1.0,0.0,0.0,0.0,0.24,0,0.2174403901784364,0.2309761560713745,Low,0.2,0.2207201950892182,Low ESG Risk
85.97,41.74,11,55125,0.0,0.0,1.0,0.0,0.21,0,0.2789404581572626,0.237576183262905,Low,0.2,0.2424702290786313,Low ESG Risk
40.29,82.83,1,45869,0.0,0.0,1.0,0.0,0.155,0,0.2083662071101728,0.1763464828440691,Low,0.2,0.19068310355508641,Low ESG Risk
39.39,63.1,5,58456,0.0,0.0,0.0,0.0,0.395,1,0.2346547195791619,0.3308618878316647,Low,0.2,0.27582735978958095,Low ESG Risk
7.7,67.02,12,39082,0.0,0.0,0.0,1.0,0.28,0,0.3670575081219388,0.3148230032487755,Low,0.2,0.30752875406096947,Low ESG Risk
68.07,51.07,13,28638,0.0,0.0,0.0,1.0,0.205,0,0.2946484460758498,0.2408593784303399,Low,0.2,0.2488242230379249,Low ESG Risk
35.25,85.14,11,69260,1.0,0.0,0.0,0.0,0.25,0,0.2949075798938959,0.2679630319575583,Low,0.2,0.2624537899469479,Low ESG Risk
7.29,72.39,9,53753,0.0,0.0,0.0,1.0,0.34,1,0.0822945098358764,0.2369178039343505,Low,0.2,0.1831472549179382,Low ESG Risk
62.73,92.68,1,76475,0.0,0.0,1.0,0.0,0.2,0,0.2468915124396145,0.2187566049758458,Low,0.2,0.22344575621980725,Low ESG Risk
27.12,77.12,14,60344,0.0,0.0,0.0,1.0,0.06,0,0.1455600163193201,0.094224006527728,Low,0.2,0.13078000815966007,Low ESG Risk
38.83,50.09,11,51118,0.0,0.0,0.0,0.0,0.205,0,0.2504041004498508,0.2231616401799403,Low,0.2,0.2267020502249254,Low ESG Risk
12.24,53.58,10,54502,0.0,0.0,1.0,0.0,0.385,1,0.8090811972483511,0.5546324788993404,Medium,0.5,0.6200405986241756,Medium ESG Risk
96.26,58.91,8,50812,0.0,0.0,0.0,1.0,0.33,1,0.3696216549222937,0.3458486619689175,Low,0.2,0.32381082746114687,Low ESG Risk
56.68,75.85,12,24607,0.0,0.0,1.0,0.0,0.25,0,0.2536475370182546,0.2514590148073018,Low,0.2,0.24182376850912732,Low ESG Risk
5.88,76.05,13,50319,0.0,0.0,0.0,1.0,0.295,0,0.1338418178063924,0.2305367271225569,Low,0.2,0.19542090890319622,Low ESG Risk
14.28,85.2,10,72368,0.0,0.0,1.0,0.0,0.18,0,0.1316021802018162,0.1606408720807264,Low,0.2,0.1598010901009081,Low ESG Risk
80.89,55.45,12,73555,0.0,0.0,0.0,0.0,0.195,0,0.2919622027836872,0.2337848811134748,Low,0.2,0.2444811013918436,Low ESG Risk
85.04,58.76,4,53360,1.0,0.0,0.0,0.0,0.46,1,0.1973190536573036,0.3549276214629214,Low,0.2,0.2766595268286518,Low ESG Risk
62.27,91.63,5,28722,1.0,0.0,0.0,0.0,0.07,0,0.3590985614318066,0.1856394245727226,Low,0.2,0.24054928071590329,Low ESG Risk
51.09,77.15,8,78879,0.0,1.0,0.0,0.0,0.535,1,0.148094323323424,0.3802377293293696,Low,0.2,0.274547161661712,Low ESG Risk
77.17,78.5,9,24371,0.0,1.0,0.0,0.0,0.105,0,0.6466745001961508,0.3216698000784603,Low,0.2,0.39483725009807547,Low ESG Risk
23.96,43.36,5,51808,0.0,0.0,1.0,0.0,0.3,1,0.3486413623925368,0.3194565449570147,Low,0.2,0.3043206811962684,Low ESG Risk
68.02,46.11,14,77771,0.0,0.0,0.0,0.0,0.25,0,0.1572642260454061,0.2129056904181624,Low,0.2,0.19363211302270306,Low ESG Risk
62.62,59.22,9,58308,0.0,0.0,0.0,0.0,0.475,1,0.077478698201449,0.3159914792805796,Low,0.2,0.22123934910072449,Low ESG Risk
43.93,78.83,11,64192,1.0,0.0,0.0,0.0,0.17,0,0.1570801211165856,0.1648320484466342,Low,0.2,0.16954006055829282,Low ESG Risk
23.22,39.72,10,26137,0.0,1.0,0.0,0.0,0.26,0,0.2153267789560781,0.2421307115824312,Low,0.2,0.22566338947803907,Low ESG Risk
65.47,89.13,1,39009,0.0,0.0,0.0,1.0,0.595,1,0.1266264164725577,0.4076505665890231,Medium,0.5,0.3418132082362788,Low ESG Risk
19.73,60.74,14,66904,0.0,0.0,0.0,0.0,0.115,0,0.2730170108700258,0.1782068043480103,Low,0.2,0.2110085054350129,Low ESG Risk
21.81,75.74,1,35905,0.0,0.0,0.0,1.0,0.215,0,0.5354604171711188,0.3431841668684475,Low,0.2,0.37223020858555944,Low ESG Risk
51.31,84.83,17,43943,0.0,0.0,0.0,1.0,0.155,0,0.243004138398099,0.1902016553592396,Low,0.2,0.2080020691990495,Low ESG Risk
95.75,49.71,2,39952,0.0,0.0,1.0,0.0,0.26,0,0.2853215061183347,0.2701286024473339,Low,0.2,0.26066075305916736,Low ESG Risk
95.1,59.17,6,36378,0.0,0.0,0.0,0.0,0.36,1,0.4718269229457253,0.4047307691782901,Medium,0.5,0.4439134614728627,Medium ESG Risk
30.22,89.01,11,59731,0.0,1.0,0.0,0.0,0.35,1,0.1251682902339647,0.2600673160935858,Low,0.2,0.20758414511698234,Low ESG Risk
52.75,83.57,5,23088,0.0,0.0,1.0,0.0,0.32,1,0.2792062529195636,0.3036825011678254,Low,0.2,0.2756031264597818,Low ESG Risk
27.89,53.38,6,28358,0.0,0.0,1.0,0.0,0.185,0,0.5399806741250035,0.3269922696500014,Low,0.2,0.3654903370625018,Low ESG Risk
63.71,46.77,3,45594,0.0,0.0,0.0,1.0,0.26,0,0.2153267789560781,0.2421307115824312,Low,0.2,0.22566338947803907,Low ESG Risk
97.0,90.84,14,77239,0.0,0.0,0.0,1.0,0.15,0,0.4460891850431415,0.2684356740172566,Low,0.2,0.3080445925215708,Low ESG Risk
36.95,93.54,11,35872,1.0,0.0,0.0,0.0,0.27,0,0.5840915950590773,0.3956366380236309,Low,0.2,0.4130457975295386,Medium ESG Risk
37.57,40.77,2,27193,1.0,0.0,0.0,0.0,0.21,0,0.425307895144206,0.2961231580576824,Low,0.2,0.3156539475721031,Low ESG Risk
43.2,69.2,13,57311,1.0,0.0,0.0,0.0,0.12,0,0.1934055917579503,0.1493622367031801,Low,0.2,0.17270279587897516,Low ESG Risk
24.54,78.72,3,78303,0.0,0.0,0.0,0.0,0.33,1,0.2774481656518123,0.3089792662607249,Low,0.2,0.27772408282590616,Low ESG Risk
75.43,77.43,2,43895,0.0,0.0,0.0,0.0,0.17,0,0.5322256176160819,0.3148902470464327,Low,0.2,0.35711280880804097,Low ESG Risk
48.16,65.39,3,68624,1.0,0.0,0.0,0.0,0.405,1,0.3035128461931073,0.3644051384772429,Low,0.2,0.31325642309655366,Low ESG Risk
14.48,47.59,15,79110,0.0,0.0,1.0,0.0,0.29,0,0.2543369741287903,0.2757347896515161,Low,0.2,0.25416848706439515,Low ESG Risk
64.93,46.62,4,34852,0.0,1.0,0.0,0.0,0.26,0,0.2078968855601492,0.2391587542240597,Low,0.2,0.2219484427800746,Low ESG Risk
19.91,70.95,6,38113,0.0,0.0,1.0,0.0,0.12,0,0.1718225434486263,0.1407290173794505,Low,0.2,0.16191127172431316,Low ESG Risk
39.33,81.7,2,72869,1.0,0.0,0.0,0.0,0.125,0,0.1821970613199396,0.1478788245279758,Low,0.2,0.1685985306599698,Low ESG Risk
79.95,41.99,8,69334,0.0,0.0,0.0,1.0,0.14,0,0.2427780515516409,0.1811112206206563,Low,0.2,0.20338902577582046,Low ESG Risk
53.06,68.05,6,26531,0.0,0.0,1.0,0.0,0.35,1,0.3705803513891827,0.3582321405556731,Low,0.2,0.3302901756945914,Low ESG Risk
10.74,76.24,8,72666,1.0,0.0,0.0,0.0,0.245,0,0.1658848545959069,0.2133539418383627,Low,0.2,0.19644242729795344,Low ESG Risk
46.04,45.44,7,55463,0.0,0.0,0.0,1.0,0.24,0,0.1622021608292994,0.2088808643317197,Low,0.2,0.1931010804146497,Low ESG Risk
44.77,53.87,8,58753,1.0,0.0,0.0,0.0,0.18,0,0.331348801813926,0.2405395207255704,Low,0.2,0.25967440090696303,Low ESG Risk
74.56,44.99,3,57340,0.0,0.0,0.0,0.0,0.13,0,0.2624185145948266,0.1829674058379306,Low,0.2,0.21020925729741333,Low ESG Risk
76.67,69.67,10,58588,1.0,0.0,0.0,0.0,0.095,0,0.1952044283012083,0.1350817713204833,Low,0.2,0.16610221415060414,Low ESG Risk
15.11,50.33,15,36826,0.0,1.0,0.0,0.0,0.235,0,0.2056482914328392,0.2232593165731356,Low,0.2,0.21332414571641958,Low ESG Risk
81.0,78.01,5,23425,0.0,0.0,0.0,0.0,0.185,0,0.1689703443346641,0.1785881377338656,Low,0.2,0.17998517216733206,Low ESG Risk
49.53,45.9,17,67839,0.0,1.0,0.0,0.0,0.175,0,0.4106780284275427,0.269271211371017,Low,0.2,0.29783901421377135,Low ESG Risk
60.95,45.32,14,73204,0.0,0.0,0.0,0.0,0.37,1,0.432059382946389,0.3948237531785556,Low,0.2,0.36702969147319453,Low ESG Risk
96.36,45.64,6,78954,0.0,0.0,0.0,1.0,0.305,1,0.2141404161322445,0.2686561664528978,Low,0.2,0.23857020806612225,Low ESG Risk
16.15,84.38,15,61629,0.0,0.0,0.0,0.0,0.295,0,0.152652112143118,0.2380608448572471,Low,0.2,0.204826056071559,Low ESG Risk
63.44,69.84,16,43518,1.0,0.0,0.0,0.0,0.08,0,0.2192063167549058,0.1356825267019623,Low,0.2,0.1736031583774529,Low ESG Risk
69.98,93.63,7,75998,0.0,0.0,0.0,0.0,0.38,1,0.1395689375823786,0.2838275750329514,Low,0.2,0.2237844687911893,Low ESG Risk
15.73,88.33,11,52456,0.0,1.0,0.0,0.0,0.265,0,0.2527526631008019,0.2601010652403208,Low,0.2,0.24587633155040098,Low ESG Risk
77.25,82.7,7,59445,0.0,0.0,1.0,0.0,0.21,0,0.1541014502298388,0.1876405800919355,Low,0.2,0.1800507251149194,Low ESG Risk
28.63,76.44,13,59905,1.0,0.0,0.0,0.0,0.11,0,0.3853115210571616,0.2201246084228646,Low,0.2,0.2656557605285808,Low ESG Risk
64.05,80.4,16,34486,0.0,0.0,1.0,0.0,0.555,1,0.3628318067298189,0.4781327226919276,Medium,0.5,0.4479159033649095,Medium ESG Risk
56.23,87.01,2,29667,0.0,0.0,0.0,1.0,0.25,0,0.1784985833398769,0.2213994333359507,Low,0.2,0.20424929166993847,Low ESG Risk
94.21,54.92,1,73472,1.0,0.0,0.0,0.0,0.155,0,0.1266264164725577,0.1436505665890231,Low,0.2,0.14981320823627886,Low ESG Risk
49.93,93.65,2,78454,0.0,1.0,0.0,0.0,0.515,1,0.2853026926275042,0.4231210770510016,Medium,0.5,0.39715134631375204,Low ESG Risk
38.76,81.77,1,78959,1.0,0.0,0.0,0.0,0.285,0,0.5491971329790788,0.3906788531916315,Low,0.2,0.40009856648953945,Medium ESG Risk
72.95,50.67,11,35598,0.0,0.0,1.0,0.0,0.235,0,0.574469988530147,0.3707879954120587,Low,0.2,0.3977349942650735,Low ESG Risk
84.62,37.24,8,71965,0.0,1.0,0.0,0.0,0.105,0,0.2806220062256206,0.1752488024902482,Low,0.2,0.21181100311281031,Low ESG Risk
75.86,54.63,5,43873,0.0,0.0,0.0,0.0,0.2,0,0.1285376842090963,0.1714150736836385,Low,0.2,0.16426884210454817,Low ESG Risk
68.81,65.04,4,62107,0.0,0.0,0.0,1.0,0.235,0,0.1598760534754257,0.2049504213901702,Low,0.2,0.19043802673771285,Low ESG Risk
60.54,78.1,9,38097,0.0,0.0,0.0,0.0,0.355,1,0.2806220062256206,0.3252488024902482,Low,0.2,0.28681100311281027,Low ESG Risk
28.81,51.77,15,29705,0.0,0.0,1.0,0.0,0.385,1,0.5027623307321716,0.4321049322928686,Medium,0.5,0.4668811653660858,Medium ESG Risk
27.74,63.97,6,73918,1.0,0.0,0.0,0.0,0.205,0,0.5135858647040417,0.3284343458816167,Low,0.2,0.35829293235202087,Low ESG Risk
22.27,42.49,16,41237,1.0,0.0,0.0,0.0,0.15,0,0.6172527872364834,0.3369011148945933,Low,0.2,0.3936263936182417,Low ESG Risk
33.87,37.4,8,42212,0.0,1.0,0.0,0.0,0.115,0,0.2078968855601492,0.1521587542240597,Low,0.2,0.17844844278007463,Low ESG Risk
39.35,45.62,3,33967,1.0,0.0,0.0,0.0,0.305,1,0.0729193428079053,0.2121677371231621,Low,0.2,0.16795967140395265,Low ESG Risk
48.23,65.54,9,64267,1.0,0.0,0.0,0.0,0.32,1,0.2263494672501892,0.2825397869000757,Low,0.2,0.2491747336250946,Low ESG Risk
28.42,60.22,10,42571,0.0,1.0,0.0,0.0,0.05,0,0.1251342651141158,0.0800537060456463,Low,0.2,0.1175671325570579,Low ESG Risk
52.68,56.54,6,76696,0.0,0.0,0.0,0.0,0.22,0,0.5276224296354495,0.3430489718541798,Low,0.2,0.3698112148177247,Low ESG Risk
14.78,62.53,9,77709,0.0,0.0,0.0,0.0,0.525,1,0.4546417217007959,0.4968566886803184,Medium,0.5,0.484820860850398,Medium ESG Risk
16.6,86.06,1,54459,0.0,0.0,0.0,1.0,0.35,1,0.3224790764553913,0.3389916305821565,Low,0.2,0.3062395382276957,Low ESG Risk
74.64,45.72,2,50962,0.0,0.0,1.0,0.0,0.13,0,0.0677158386665829,0.1050863354666331,Low,0.2,0.11285791933329145,Low ESG Risk
98.35,80.75,5,57569,1.0,0.0,0.0,0.0,0.17,0,0.5154107027431573,0.3081642810972629,Low,0.2,0.34870535137157865,Low ESG Risk
51.46,72.59,8,34193,0.0,0.0,1.0,0.0,0.23,0,0.5964451743715257,0.3765780697486103,Low,0.2,0.4072225871857629,Medium ESG Risk
57.88,79.37,8,61459,1.0,0.0,0.0,0.0,0.35,1,0.0857378175135165,0.2442951270054066,Low,0.2,0.18786890875675824,Low ESG Risk
38.96,89.42,7,53046,1.0,0.0,0.0,0.0,0.13,0,0.4664072808604566,0.2645629123441826,Low,0.2,0.3122036404302283,Low ESG Risk
36.65,94.79,7,29731,0.0,0.0,0.0,1.0,0.095,0,0.15323533438218,0.118294133752872,Low,0.2,0.14511766719109,Low ESG Risk
56.02,94.79,5,70814,0.0,0.0,0.0,0.0,0.16,0,0.2861299958765292,0.2104519983506116,Low,0.2,0.2310649979382646,Low ESG Risk
5.94,46.28,15,37311,1.0,0.0,0.0,0.0,0.325,1,0.4369825050147749,0.36979300200591,Low,0.2,0.3559912525073875,Low ESG Risk
19.64,89.29,15,26943,1.0,0.0,0.0,0.0,0.11,0,0.0857378175135165,0.1002951270054066,Low,0.2,0.11586890875675826,Low ESG Risk
